  17.5000 6.3980e+05 4.9916e+05 8.3818e+05 5.0866e+05 8.3129e+05 6.0868e+05 6.7256e+05 5.9965e+05 6.7994e+05
  18.0000 5.7336e+05 4.4874e+05 7.4831e+05 4.5705e+05 7.4227e+05 5.4618e+05 6.0191e+05 5.3780e+05 6.0891e+05
  18.5000 5.1480e+05 4.0414e+05 6.6942e+05 4.1144e+05 6.6409e+05 4.9100e+05 5.3975e+05 4.8324e+05 5.4636e+05
  19.0000 4.6308e+05 3.6461e+05 5.9999e+05 3.7103e+05 5.9529e+05 4.4220e+05 4.8492e+05 4.3501e+05 4.9114e+05
  19.5000 4.1730e+05 3.2950e+05 5.3877e+05 3.3516e+05 5.3461e+05 3.9893e+05 4.3646e+05 3.9228e+05 4.4230e+05
  20.0000 3.7668e+05 2.9825e+05 4.8466e+05 3.0326e+05 4.8097e+05 3.6050e+05 3.9353e+05 3.5434e+05 3.9901e+05
  20.5000 3.4058e+05 2.7040e+05 4.3675e+05 2.7484e+05 4.3347e+05 3.2629e+05 3.5542e+05 3.2060e+05 3.6055e+05
  21.0000 3.0842e+05 2.4552e+05 3.9424e+05 2.4946e+05 3.9132e+05 2.9579e+05 3.2152e+05 2.9052e+05 3.2633e+05
  21.5000 2.7974e+05 2.2326e+05 3.5645e+05 2.2677e+05 3.5385e+05 2.6854e+05 2.9132e+05 2.6367e+05 2.9581e+05
  22.0000 2.5410e+05 2.0332e+05 3.2280e+05 2.0644e+05 3.2048e+05 2.4417e+05 2.6436e+05 2.3965e+05 2.6855e+05
  22.5000 2.3115e+05 1.8542e+05 2.9277e+05 1.8820e+05 2.9069e+05 2.2232e+05 2.4025e+05 2.1814e+05 2.4417e+05
  23.0000 2.1058e+05 1.6932e+05 2.6593e+05 1.7182e+05 2.6406e+05 2.0271e+05 2.1867e+05 1.9884e+05 2.2232e+05
  23.5000 1.9210e+05 1.5483e+05 2.4190e+05 1.5706e+05 2.4022e+05 1.8509e+05 1.9930e+05 1.8150e+05 2.0271e+05
  24.0000 1.7548e+05 1.4175e+05 2.2035e+05 1.4376e+05 2.1883e+05 1.6921e+05 1.8190e+05 1.6588e+05 1.8508e+05
  24.5000 1.6050e+05 1.2994e+05 2.0099e+05 1.3175e+05 1.9962e+05 1.5490e+05 1.6624e+05 1.5181e+05 1.6920e+05
  25.0000 1.4699e+05 1.1926e+05 1.8358e+05 1.2088e+05 1.8234e+05 1.4197e+05 1.5213e+05 1.3911e+05 1.5488e+05
  25.5000 1.3479e+05 1.0958e+05 1.6789e+05 1.1105e+05 1.6678e+05 1.3028e+05 1.3938e+05 1.2762e+05 1.4195e+05
  26.0000 1.2374e+05 1.0081e+05 1.5374e+05 1.0213e+05 1.5274e+05 1.1969e+05 1.2786e+05 1.1722e+05 1.3026e+05
  26.5000 1.1373e+05 9.2832e+04 1.4097e+05 9.4028e+04 1.4005e+05 1.1009e+05 1.1744e+05 1.0779e+05 1.1967e+05
  27.0000 1.0465e+05 8.5581e+04 1.2941e+05 8.6664e+04 1.2858e+05 1.0137e+05 1.0798e+05 9.9232e+04 1.1007e+05
  27.5000 9.6400e+04 7.8979e+04 1.1893e+05 7.9961e+04 1.1818e+05 9.3440e+04 9.9404e+04 9.1452e+04 1.0135e+05
  28.0000 8.8894e+04 7.2961e+04 1.0942e+05 7.3853e+04 1.0874e+05 8.6221e+04 9.1604e+04 8.4370e+04 9.3420e+04
  28.5000 8.2058e+04 6.7470e+04 1.0078e+05 6.8281e+04 1.0015e+05 7.9640e+04 8.4506e+04 7.7917e+04 8.6200e+04
  29.0000 7.5824e+04 6.2453e+04 9.2921e+04 6.3191e+04 9.2347e+04 7.3634e+04 7.8038e+04 7.2029e+04 7.9619e+04
  29.5000 7.0132e+04 5.7864e+04 8.5761e+04 5.8536e+04 8.5235e+04 6.8147e+04 7.2137e+04 6.6652e+04 7.3614e+04
  30.0000 6.4930e+04 5.3661e+04 7.9232e+04 5.4275e+04 7.8751e+04 6.3129e+04 6.6748e+04 6.1734e+04 6.8127e+04
  30.5000 6.0171e+04 4.9809e+04 7.3273e+04 5.0370e+04 7.2832e+04 5.8534e+04 6.1820e+04 5.7232e+04 6.3109e+04
  31.0000 5.5812e+04 4.6274e+04 6.7828e+04 4.6787e+04 6.7424e+04 5.4322e+04 5.7310e+04 5.3107e+04 5.8515e+04
  31.5000 5.1814e+04 4.3026e+04 6.2849e+04 4.3496e+04 6.2477e+04 5.0458e+04 5.3178e+04 4.9324e+04 5.4305e+04
  32.0000 4.8146e+04 4.0040e+04 5.8291e+04 4.0472e+04 5.7949e+04 4.6909e+04 4.9388e+04 4.5849e+04 5.0442e+04
  32.5000 4.4776e+04 3.7292e+04 5.4115e+04 3.7688e+04 5.3800e+04 4.3647e+04 4.5909e+04 4.2656e+04 4.6896e+04
  33.0000 4.1678e+04 3.4760e+04 5.0285e+04 3.5124e+04 4.9995e+04 4.0646e+04 4.2711e+04 3.9718e+04 4.3636e+04
  33.5000 3.8825e+04 3.2426e+04 4.6766e+04 3.2761e+04 4.6498e+04 3.7881e+04 3.9769e+04 3.7013e+04 4.0637e+04
  34.0000 3.6196e+04 3.0271e+04 4.3528e+04 3.0580e+04 4.3281e+04 3.5332e+04 3.7059e+04 3.4518e+04 3.7873e+04
  34.5000 3.3770e+04 2.8281e+04 4.0546e+04 2.8565e+04 4.0318e+04 3.2979e+04 3.4561e+04 3.2216e+04 3.5324e+04
  35.0000 3.1531e+04 2.6440e+04 3.7798e+04 2.6702e+04 3.7587e+04 3.0805e+04 3.2256e+04 3.0090e+04 3.2972e+04
  35.5000 2.9462e+04 2.4737e+04 3.5262e+04 2.4979e+04 3.5067e+04 2.8795e+04 3.0127e+04 2.8125e+04 3.0799e+04
  36.0000 2.7548e+04 2.3159e+04 3.2921e+04 2.3383e+04 3.2740e+04 2.6936e+04 2.8159e+04 2.6307e+04 2.8790e+04
  36.5000 2.5777e+04 2.1697e+04 3.0758e+04 2.1904e+04 3.0590e+04 2.5214e+04 2.6339e+04 2.4624e+04 2.6931e+04
  37.0000 2.4137e+04 2.0341e+04 2.8758e+04 2.0533e+04 2.8602e+04 2.3618e+04 2.4654e+04 2.3064e+04 2.5211e+04
  37.5000 2.2617e+04 1.9082e+04 2.6907e+04 1.9260e+04 2.6762e+04 2.2139e+04 2.3093e+04 2.1618e+04 2.3616e+04
  38.0000 2.1207e+04 1.7913e+04 2.5193e+04 1.8078e+04 2.5058e+04 2.0766e+04 2.1645e+04 2.0276e+04 2.2138e+04
  38.5000 1.9898e+04 1.6825e+04 2.3604e+04 1.6979e+04 2.3479e+04 1.9491e+04 2.0302e+04 1.9030e+04 2.0766e+04
  39.0000 1.8682e+04 1.5814e+04 2.2131e+04 1.5957e+04 2.2014e+04 1.8306e+04 1.9056e+04 1.7872e+04 1.9492e+04
  39.5000 1.7552e+04 1.4872e+04 2.0764e+04 1.5005e+04 2.0654e+04 1.7204e+04 1.7897e+04 1.6795e+04 1.8309e+04
  40.0000 1.6501e+04 1.3995e+04 1.9494e+04 1.4119e+04 1.9392e+04 1.6179e+04 1.6820e+04 1.5793e+04 1.7208e+04
  40.5000 1.5523e+04 1.3178e+04 1.8314e+04 1.3293e+04 1.8218e+04 1.5224e+04 1.5819e+04 1.4860e+04 1.6184e+04
  41.0000 1.4611e+04 1.2415e+04 1.7216e+04 1.2522e+04 1.7127e+04 1.4334e+04 1.4885e+04 1.3991e+04 1.5230e+04
  41.5000 1.3761e+04 1.1703e+04 1.6194e+04 1.1803e+04 1.6110e+04 1.3504e+04 1.4015e+04 1.3179e+04 1.4341e+04
  42.0000 1.2967e+04 1.1037e+04 1.5241e+04 1.1131e+04 1.5163e+04 1.2728e+04 1.3203e+04 1.2422e+04 1.3511e+04
  42.5000 1.2225e+04 1.0415e+04 1.4353e+04 1.0503e+04 1.4279e+04 1.2004e+04 1.2445e+04 1.1714e+04 1.2736e+04
  43.0000 1.1532e+04 9.8332e+03 1.3524e+04 9.9155e+03 1.3454e+04 1.1326e+04 1.1736e+04 1.1052e+04 1.2011e+04
  43.5000 1.0884e+04 9.2886e+03 1.2750e+04 9.3657e+03 1.2685e+04 1.0692e+04 1.1074e+04 1.0433e+04 1.1334e+04
  44.0000 1.0278e+04 8.7785e+03 1.2026e+04 8.8508e+03 1.1965e+04 1.0099e+04 1.0454e+04 9.8539e+03 1.0701e+04
  44.5000 9.7100e+03 8.3006e+03 1.1350e+04 8.3684e+03 1.1293e+04 9.5436e+03 9.8746e+03 9.3114e+03 1.0108e+04
  45.0000 9.1782e+03 7.8526e+03 1.0718e+04 7.9163e+03 1.0664e+04 9.0231e+03 9.3316e+03 8.8031e+03 9.5525e+03
  45.5000 8.6799e+03 7.4323e+03 1.0126e+04 7.4921e+03 1.0075e+04 8.5351e+03 8.8229e+03 8.3267e+03 9.0322e+03
  46.0000 8.2125e+03 7.0379e+03 9.5712e+03 7.0941e+03 9.5232e+03 8.0774e+03 8.3460e+03 7.8798e+03 8.5445e+03
  46.5000 7.7741e+03 6.6675e+03 9.0516e+03 6.7204e+03 9.0064e+03 7.6478e+03 7.8988e+03 7.4604e+03 8.0871e+03
  47.0000 7.3626e+03 6.3196e+03 8.5645e+03 6.3694e+03 8.5218e+03 7.2446e+03 7.4791e+03 7.0667e+03 7.6578e+03
  47.5000 6.9761e+03 5.9926e+03 8.1075e+03 6.0395e+03 8.0672e+03 6.8657e+03 7.0851e+03 6.6969e+03 7.2548e+03
  48.0000 6.6130e+03 5.6850e+03 7.6785e+03 5.7293e+03 7.6404e+03 6.5097e+03 6.7150e+03 6.3493e+03 6.8762e+03
  48.5000 6.2717e+03 5.3957e+03 7.2757e+03 5.4375e+03 7.2397e+03 6.1749e+03 6.3672e+03 6.0226e+03 6.5204e+03
  49.0000 5.9508e+03 5.1234e+03 6.8972e+03 5.1628e+03 6.8631e+03 5.8600e+03 6.0403e+03 5.7152e+03 6.1859e+03
  49.5000 5.6488e+03 4.8669e+03 6.5414e+03 4.9042e+03 6.5091e+03 5.5637e+03 5.7327e+03 5.4259e+03 5.8713e+03
  50.0000 5.3645e+03 4.6253e+03 6.2067e+03 4.6606e+03 6.1762e+03 5.2847e+03 5.4433e+03 5.1536e+03 5.5752e+03
  50.5000 5.0967e+03 4.3974e+03 5.8918e+03 4.4308e+03 5.8628e+03 5.0217e+03 5.1707e+03 4.8969e+03 5.2963e+03
  51.0000 4.8442e+03 4.1824e+03 5.5952e+03 4.2140e+03 5.5676e+03 4.7737e+03 4.9137e+03 4.6549e+03 5.0333e+03
  51.5000 4.6061e+03 3.9793e+03 5.3157e+03 4.0093e+03 5.2895e+03 4.5398e+03 4.6714e+03 4.4265e+03 4.7854e+03
  52.0000 4.3813e+03 3.7875e+03 5.0522e+03 3.8159e+03 5.0274e+03 4.3189e+03 4.4427e+03 4.2109e+03 4.5514e+03
  52.5000 4.1691e+03 3.6063e+03 4.8038e+03 3.6332e+03 4.7802e+03 4.1104e+03 4.2269e+03 4.0074e+03 4.3306e+03
  53.0000 3.9686e+03 3.4349e+03 4.5694e+03 3.4605e+03 4.5469e+03 3.9134e+03 4.0231e+03 3.8151e+03 4.1220e+03
  53.5000 3.7792e+03 3.2729e+03 4.3481e+03 3.2972e+03 4.3267e+03 3.7272e+03 3.8305e+03 3.6333e+03 3.9250e+03
  54.0000 3.6002e+03 3.1196e+03 4.1392e+03 3.1427e+03 4.1188e+03 3.5511e+03 3.6485e+03 3.4614e+03 3.7388e+03
  54.5000 3.4308e+03 2.9745e+03 3.9417e+03 2.9964e+03 3.9223e+03 3.3845e+03 3.4764e+03 3.2989e+03 3.5627e+03
  55.0000 3.2706e+03 2.8371e+03 3.7551e+03 2.8580e+03 3.7366e+03 3.2269e+03 3.3137e+03 3.1451e+03 3.3961e+03
  55.5000 3.1190e+03 2.7070e+03 3.5787e+03 2.7269e+03 3.5610e+03 3.0778e+03 3.1596e+03 2.9994e+03 3.2385e+03
  56.0000 2.9754e+03 2.5837e+03 3.4117e+03 2.6027e+03 3.3948e+03 2.9365e+03 3.0138e+03 2.8615e+03 3.0893e+03
  56.5000 2.8394e+03 2.4669e+03 3.2537e+03 2.4849e+03 3.2376e+03 2.8027e+03 2.8757e+03 2.7309e+03 2.9480e+03
  57.0000 2.7106e+03 2.3561e+03 3.1042e+03 2.3733e+03 3.0888e+03 2.6758e+03 2.7449e+03 2.6071e+03 2.8141e+03
  57.5000 2.5885e+03 2.2510e+03 2.9625e+03 2.2674e+03 2.9478e+03 2.5555e+03 2.6209e+03 2.4897e+03 2.6872e+03
  58.0000 2.4726e+03 2.1513e+03 2.8282e+03 2.1670e+03 2.8141e+03 2.4415e+03 2.5033e+03 2.3784e+03 2.5669e+03
  58.5000 2.3628e+03 2.0567e+03 2.7010e+03 2.0717e+03 2.6875e+03 2.3333e+03 2.3918e+03 2.2728e+03 2.4527e+03
  59.0000 2.2585e+03 1.9668e+03 2.5803e+03 1.9812e+03 2.5674e+03 2.2306e+03 2.2861e+03 2.1726e+03 2.3444e+03
  59.5000 2.1596e+03 1.8815e+03 2.4658e+03 1.8952e+03 2.4534e+03 2.1331e+03 2.1856e+03 2.0774e+03 2.2417e+03
  60.0000 2.0656e+03 1.8005e+03 2.3572e+03 1.8136e+03 2.3453e+03 2.0405e+03 2.0903e+03 1.9871e+03 2.1441e+03
  60.5000 1.9763e+03 1.7234e+03 2.2540e+03 1.7360e+03 2.2426e+03 1.9525e+03 1.9998e+03 1.9012e+03 2.0514e+03
  61.0000 1.8915e+03 1.6502e+03 2.1560e+03 1.6623e+03 2.1451e+03 1.8689e+03 1.9137e+03 1.8196e+03 1.9633e+03
  61.5000 1.8108e+03 1.5806e+03 2.0630e+03 1.5921e+03 2.0525e+03 1.7894e+03 1.8320e+03 1.7421e+03 1.8796e+03
  62.0000 1.7341e+03 1.5143e+03 1.9745e+03 1.5254e+03 1.9645e+03 1.7138e+03 1.7542e+03 1.6683e+03 1.8000e+03
  62.5000 1.6612e+03 1.4513e+03 1.8904e+03 1.4619e+03 1.8808e+03 1.6418e+03 1.6802e+03 1.5981e+03 1.7242e+03
  63.0000 1.5917e+03 1.3912e+03 1.8104e+03 1.4014e+03 1.8011e+03 1.5733e+03 1.6099e+03 1.5313e+03 1.6521e+03
  63.5000 1.5256e+03 1.3339e+03 1.7343e+03 1.3437e+03 1.7254e+03 1.5081e+03 1.5428e+03 1.4677e+03 1.5835e+03
  64.0000 1.4626e+03 1.2794e+03 1.6619e+03 1.2888e+03 1.6533e+03 1.4460e+03 1.4790e+03 1.4071e+03 1.5182e+03
  64.5000 1.4026e+03 1.2274e+03 1.5929e+03 1.2364e+03 1.5847e+03 1.3868e+03 1.4182e+03 1.3494e+03 1.4559e+03
  65.0000 1.3454e+03 1.1778e+03 1.5273e+03 1.1865e+03 1.5193e+03 1.3304e+03 1.3603e+03 1.2943e+03 1.3965e+03
  65.5000 1.2909e+03 1.1305e+03 1.4647e+03 1.1388e+03 1.4570e+03 1.2766e+03 1.3051e+03 1.2419e+03 1.3400e+03
  66.0000 1.2390e+03 1.0854e+03 1.4051e+03 1.0934e+03 1.3977e+03 1.2253e+03 1.2524e+03 1.1918e+03 1.2861e+03
  66.5000 1.1894e+03 1.0423e+03 1.3483e+03 1.0500e+03 1.3411e+03 1.1763e+03 1.2022e+03 1.1441e+03 1.2346e+03
  67.0000 1.1421e+03 1.0012e+03 1.2941e+03 1.0086e+03 1.2872e+03 1.1296e+03 1.1543e+03 1.0986e+03 1.1856e+03
  67.5000 1.0969e+03 9.6191e+02 1.2424e+03 9.6909e+02 1.2358e+03 1.0851e+03 1.1086e+03 1.0551e+03 1.1387e+03
  68.0000 1.0538e+03 9.2440e+02 1.1931e+03 9.3133e+02 1.1867e+03 1.0425e+03 1.0650e+03 1.0136e+03 1.0940e+03
  68.5000 1.0126e+03 8.8857e+02 1.1460e+03 8.9525e+02 1.1398e+03 1.0018e+03 1.0233e+03 9.7397e+02 1.0513e+03
  69.0000 9.7331e+02 8.5433e+02 1.1010e+03 8.6077e+02 1.0951e+03 9.6300e+02 9.8348e+02 9.3610e+02 1.0105e+03
  69.5000 9.3574e+02 8.2160e+02 1.0581e+03 8.2781e+02 1.0524e+03 9.2589e+02 9.4545e+02 8.9992e+02 9.7155e+02
  70.0000 8.9982e+02 7.9030e+02 1.0171e+03 7.9629e+02 1.0116e+03 8.9042e+02 9.0911e+02 8.6534e+02 9.3431e+02
  70.5000 8.6549e+02 7.6036e+02 9.7795e+02 7.6615e+02 9.7257e+02 8.5650e+02 8.7437e+02 8.3228e+02 8.9870e+02
  71.0000 8.3266e+02 7.3173e+02 9.4050e+02 7.3732e+02 9.3530e+02 8.2406e+02 8.4114e+02 8.0066e+02 8.6465e+02
  71.5000 8.0125e+02 7.0433e+02 9.0470e+02 7.0973e+02 8.9966e+02 7.9303e+02 8.0937e+02 7.7042e+02 8.3209e+02
  72.0000 7.7120e+02 6.7810e+02 8.7046e+02 6.8332e+02 8.6559e+02 7.6334e+02 7.7897e+02 7.4149e+02 8.0092e+02
  72.5000 7.4245e+02 6.5299e+02 8.3771e+02 6.5804e+02 8.3299e+02 7.3492e+02 7.4988e+02 7.1379e+02 7.7111e+02
  73.0000 7.1492e+02 6.2895e+02 8.0637e+02 6.3384e+02 8.0180e+02 7.0771e+02 7.2203e+02 6.8728e+02 7.4256e+02
  73.5000 6.8856e+02 6.0593e+02 7.7637e+02 6.1065e+02 7.7194e+02 6.8166e+02 6.9537e+02 6.6190e+02 7.1523e+02
  74.0000 6.6331e+02 5.8387e+02 7.4765e+02 5.8844e+02 7.4336e+02 6.5671e+02 6.6984e+02 6.3759e+02 6.8905e+02
  74.5000 6.3913e+02 5.6273e+02 7.2014e+02 5.6716e+02 7.1599e+02 6.3280e+02 6.4538e+02 6.1430e+02 6.6397e+02
  75.0000 6.1596e+02 5.4247e+02 6.9380e+02 5.4676e+02 6.8977e+02 6.0989e+02 6.2195e+02 5.9198e+02 6.3994e+02
  75.5000 5.9375e+02 5.2305e+02 6.6856e+02 5.2720e+02 6.6465e+02 5.8793e+02 5.9949e+02 5.7060e+02 6.1690e+02
  76.0000 5.7245e+02 5.0443e+02 6.4437e+02 5.0845e+02 6.4058e+02 5.6688e+02 5.7796e+02 5.5009e+02 5.9482e+02
  76.5000 5.5203e+02 4.8656e+02 6.2118e+02 4.9046e+02 6.1750e+02 5.4668e+02 5.5732e+02 5.3043e+02 5.7365e+02
  77.0000 5.3245e+02 4.6941e+02 5.9895e+02 4.7319e+02 5.9538e+02 5.2731e+02 5.3752e+02 5.1156e+02 5.5334e+02
  77.5000 5.1365e+02 4.5296e+02 5.7763e+02 4.5662e+02 5.7417e+02 5.0873e+02 5.1852e+02 4.9347e+02 5.3385e+02
  78.0000 4.9562e+02 4.3716e+02 5.5719e+02 4.4072e+02 5.5382e+02 4.9089e+02 5.0030e+02 4.7610e+02 5.1515e+02
  78.5000 4.7831e+02 4.2199e+02 5.3757e+02 4.2544e+02 5.3430e+02 4.7377e+02 4.8280e+02 4.5944e+02 4.9720e+02
  79.0000 4.6170e+02 4.0742e+02 5.1874e+02 4.1077e+02 5.1556e+02 4.5734e+02 4.6601e+02 4.4343e+02 4.7997e+02
  79.5000 4.4574e+02 3.9343e+02 5.0067e+02 3.9668e+02 4.9758e+02 4.4155e+02 4.4989e+02 4.2807e+02 4.6343e+02
  80.0000 4.3042e+02 3.7998e+02 4.8333e+02 3.8314e+02 4.8032e+02 4.2639e+02 4.3440e+02 4.1331e+02 4.4754e+02
  80.5000 4.1569e+02 3.6706e+02 4.6667e+02 3.7013e+02 4.6375e+02 4.1182e+02 4.1952e+02 3.9913e+02 4.3227e+02
  81.0000 4.0155e+02 3.5464e+02 4.5067e+02 3.5763e+02 4.4782e+02 3.9782e+02 4.0523e+02 3.8550e+02 4.1760e+02
  81.5000 3.8795e+02 3.4270e+02 4.3530e+02 3.4560e+02 4.3253e+02 3.8437e+02 3.9149e+02 3.7241e+02 4.0350e+02
  82.0000 3.7488e+02 3.3122e+02 4.2052e+02 3.3404e+02 4.1783e+02 3.7144e+02 3.7829e+02 3.5982e+02 3.8994e+02
  82.5000 3.6231e+02 3.2018e+02 4.0633e+02 3.2292e+02 4.0371e+02 3.5900e+02 3.6559e+02 3.4772e+02 3.7691e+02
  83.0000 3.5023e+02 3.0955e+02 3.9268e+02 3.1223e+02 3.9013e+02 3.4704e+02 3.5339e+02 3.3608e+02 3.6438e+02
  83.5000 3.3861e+02 2.9933e+02 3.7956e+02 3.0193e+02 3.7707e+02 3.3554e+02 3.4164e+02 3.2489e+02 3.5232e+02
  84.0000 3.2742e+02 2.8950e+02 3.6694e+02 2.9203e+02 3.6452e+02 3.2447e+02 3.3035e+02 3.1412e+02 3.4073e+02
  84.5000 3.1666e+02 2.8003e+02 3.5480e+02 2.8249e+02 3.5244e+02 3.1381e+02 3.1948e+02 3.0376e+02 3.2957e+02
  85.0000 3.0631e+02 2.7092e+02 3.4312e+02 2.7332e+02 3.4082e+02 3.0356e+02 3.0902e+02 2.9379e+02 3.1882e+02
  85.5000 2.9634e+02 2.6214e+02 3.3188e+02 2.6448e+02 3.2964e+02 2.9369e+02 2.9895e+02 2.8419e+02 3.0849e+02
  86.0000 2.8674e+02 2.5369e+02 3.2106e+02 2.5597e+02 3.1888e+02 2.8419e+02 2.8926e+02 2.7495e+02 2.9853e+02
  86.5000 2.7749e+02 2.4555e+02 3.1065e+02 2.4777e+02 3.0852e+02 2.7504e+02 2.7993e+02 2.6605e+02 2.8894e+02
  87.0000 2.6859e+02 2.3770e+02 3.0062e+02 2.3987e+02 2.9854e+02 2.6622e+02 2.7094e+02 2.5748e+02 2.7970e+02
  87.5000 2.6001e+02 2.3015e+02 2.9097e+02 2.3226e+02 2.8894e+02 2.5773e+02 2.6228e+02 2.4922e+02 2.7081e+02
  88.0000 2.5175e+02 2.2286e+02 2.8166e+02 2.2492e+02 2.7968e+02 2.4955e+02 2.5393e+02 2.4127e+02 2.6223e+02
  88.5000 2.4379e+02 2.1584e+02 2.7270e+02 2.1785e+02 2.7076e+02 2.4166e+02 2.4589e+02 2.3360e+02 2.5397e+02
  89.0000 2.3611e+02 2.0908e+02 2.6406e+02 2.1104e+02 2.6217e+02 2.3406e+02 2.3814e+02 2.2621e+02 2.4600e+02
